code,year,stknme,FS_Combas-A001101000,FS_Combas-A001000000,FS_Combas-A002101000,FS_Combas-A002100000,FS_Combas-A002201000,FS_Combas-A002200000,FS_Combas-A002000000,FS_Combas-A003000000
600282,2017,南钢股份,2748016338.59,37735444348.85,3303988051.72,21169618566.72,718762000.0,1008028063.06,22177646629.78,15557797719.07
600283,2017,钱江水利,572778581.8,4834587818.33,149900000.0,1404449220.39,247730000.0,1227765843.21,2632215063.6,2202372754.73
600284,2017,浦东建设,1807976772.1,11177820837.66,50000000.0,4212959801.23,,1185510576.96,5398470378.19,5779350459.47
600285,2017,羚锐制药,340999146.34,3307564762.16,285000000.0,1009243502.9,,94274420.47,1103517923.37,2204046838.79
600286,2017,S*ST 国瓷,,,,,,,,
600287,2017,ST 舜天,466163084.06,3932955932.43,279948747.58,1829647431.24,,149472345.38,1979119776.62,1953836155.81
600288,2017,大恒科技,654393113.12,3139955397.6,260450044.59,1182843602.12,,36754007.78,1219597609.9,1920357787.7
600289,2017,*ST 信通,1298081803.53,2982266352.57,20000000.0,613818461.01,,1662894767.0,2276713228.01,705553124.56
600290,2017,*ST 华仪,758973959.55,7524859477.38,758500000.0,3010470404.06,32000000.0,292582134.87,3303052538.93,4221806938.45
600291,2017,退市西水,11779720269.05,225774286200.4,310000000.0,,,,197402834962.29,28371451238.11
600292,2017,远达环保,333817362.06,9046458136.55,994330000.0,3538141423.43,230235014.62,289626596.92,3827768020.35,5218690116.2
600293,2017,三峡新材,742570124.29,7161608264.82,1562729145.12,3212121060.94,16725000.0,154665599.0,3366786659.94,3794821604.88
600295,2017,鄂尔多斯,4682377746.98,46060997725.2,17389930000.0,27111302427.11,3586094015.48,5121842396.22,32233144823.33,13827852901.87
600296,2017,S 兰铝,,,,,,,,
600297,2017,广汇汽车,32473165223.09,135246038437.32,17438140668.72,68272437570.84,15665223147.86,22736240987.32,91008678558.16,44237359879.16
600298,2017,安琪酵母,416656486.73,8027327403.05,1585915666.69,2882628659.67,902034500.0,1051194237.3,3933822896.97,4093504506.08
600299,2017,安迪苏,7659509312.0,21329082225.0,,2799924480.0,12531930.0,1272083894.0,4072008374.0,17257073851.0
600300,2017,维维股份,1930806556.01,8236247134.06,3034230372.0,4730012917.98,194251745.44,431365744.7,5161378662.68,3074868471.38
600301,2017,华锡有色,339500087.67,755408587.95,,516488207.07,,55645000.0,572133207.07,183275380.88
600302,2017,标准股份,301108567.17,1660257681.04,,341831636.06,25902140.59,31804154.54,373635790.6,1286621890.44
600303,2017,曙光股份,1526149611.32,7758178035.04,730000000.0,3452616723.54,575000000.0,1037922501.84,4490539225.38,3267638809.66
600305,2017,恒顺醋业,135928210.08,2568925962.35,84000000.0,568583394.85,53140000.0,122626216.49,691209611.34,1877716351.01
600306,2017,退市商城,92974044.13,1632592036.32,1013900000.0,1469967401.81,,12598340.73,1482565742.54,150026293.78
600307,2017,酒钢宏兴,3162465694.16,39860972168.97,17900077000.0,27336533332.47,2497416000.0,2977594182.26,30314127514.73,9546844654.24
600308,2017,华泰股份,1686836578.73,14271765811.71,2251094646.42,5340408428.86,1451209904.1,1570598336.12,6911006764.98,7360759046.73
600309,2017,万华化学,3062974654.18,65827732248.24,12714569960.22,27820093004.37,6321648809.13,7253512685.5,35073605689.87,30754126558.37
600310,2017,广西能源,1680355115.1,12753786654.2,3154052000.0,5131129108.75,1380044300.0,5102742568.76,10233871677.51,2519914976.69
600311,2017,*ST 荣华,351354.85,959853469.82,,122181443.52,,7976000.0,130157443.52,829696026.3
600312,2017,平高电气,1620917231.42,19231912505.65,2529390256.93,10020302027.62,,33853620.76,10054155648.38,9177756857.27
600313,2017,农发种业,457219900.66,3543031576.36,299000000.0,1269696505.77,44500000.0,151157817.09,1420854322.86,2122177253.5
600315,2017,上海家化,1330955759.41,9603959103.0,18522735.68,2508072247.11,1078686422.94,1719335009.28,4227407256.39,5376551846.61
600316,2017,洪都航空,260691221.19,9548133768.83,,2576432306.44,,2048414497.17,4624846803.61,4923286965.22
600317,2017,营口港,2927845577.26,16324533667.22,300000000.0,2396328318.0,1609200000.0,2609200000.0,5005528318.0,11319005349.22
600318,2017,新力金融,439574727.48,6347004830.55,562407887.03,2427717028.95,1265619385.76,1604655426.56,4032372455.51,2314632375.04
600319,2017,亚星化学,210026339.27,1520827566.45,870470413.49,1439665441.44,,48539588.13,1488205029.57,32622536.88
600320,2017,振华重工,5770227369.0,67519953829.0,25468980401.0,40860953251.0,6664914383.0,9830379917.0,50691333168.0,16828620661.0
600321,2017,正源股份,125395664.81,3334263770.14,125000000.0,387865926.43,175000000.0,288118617.02,675984543.45,2658279226.69
600322,2017,津投城开,3917248071.96,35679077291.78,595050000.0,19353704891.23,8757850000.0,11165987722.81,30519692614.04,5159384677.74
600323,2017,瀚蓝环境,1294606454.04,14112685344.24,45000000.0,2964268026.39,2664916732.48,5050498265.61,8014766292.0,6097919052.24
600325,2017,华发股份,11193432982.81,139682652827.4,9036187245.29,61013294162.7,40685539004.84,54753335818.41,115766629981.11,23916022846.29
600326,2017,西藏天路,3040533567.56,8448596361.5,730000000.0,3225105458.93,1563809241.45,1579280349.55,4804385808.48,3644210553.02
600327,2017,大东方,1125718875.36,5225584313.51,391879542.75,1966320701.36,,335949180.72,2302269882.08,2923314431.43
600328,2017,中盐化工,206782403.78,6690867850.35,1224686586.07,3468962646.76,170000000.0,683670871.57,4152633518.33,2538234332.02
600329,2017,达仁堂,992178444.72,6621804787.64,262000000.0,1861461519.7,,134852279.9,1996313799.6,4625490988.04
600330,2017,天通股份,833588146.54,5455605679.96,471000000.0,1309331490.32,,391496431.97,1700827922.29,3754777757.67
600331,2017,宏达股份,738287037.16,9523569425.92,2189000000.0,3471664261.8,211000000.0,253028420.0,3724692681.8,5798876744.12
600332,2017,白云山,11697218882.84,28314713453.32,11500000.0,8268854244.55,,782705415.6,9051559660.15,19263153793.17
600333,2017,长春燃气,213462191.07,5403927170.47,1473750000.0,2666863659.88,232800000.0,551097130.39,3217960790.27,2185966380.2
600335,2017,国机汽车,4200532921.82,25909944680.06,5629237485.9,15976644904.06,120664950.29,2343752985.89,18320397889.95,7589546790.11
600336,2017,澳柯玛,1234896851.14,4898172408.56,509839245.92,2621980279.37,230000000.0,325112664.64,2947092944.01,1951079464.55
600337,2017,美克家居,1794377735.39,6924777814.1,110767911.66,1308738060.85,630602600.0,684225792.95,1992963853.8,4931813960.3
600338,2017,西藏珠峰,1355725538.95,3113506425.09,711800000.0,1126521658.03,282987414.4,282987414.4,1409509072.43,1703997352.66
600339,2017,中油工程,24103895808.17,91247825048.69,,66824826096.16,,1657525896.69,68482351992.85,22765473055.84
600340,2017,华夏幸福,68104884888.26,375864713853.92,6845781500.07,228063688975.89,37073977982.0,76768471543.07,304832160518.96,71032553334.96
600343,2017,航天动力,1067845821.57,4348386414.03,514000000.0,1602824808.36,,99552119.29,1702376927.65,2646009486.38
600345,2017,长江通信,260380291.06,1716947120.37,44326000.0,148597505.17,,6178444.99,154775950.16,1562171170.21
600346,2017,恒力石化,2416715769.65,19684208065.49,7496575835.08,10718741091.09,497000000.0,1610057113.87,12328798204.96,7355409860.53
600348,2017,华阳股份,5414454935.84,41967945432.1,7618491800.0,23248090954.42,714590285.0,3096285323.59,26344376278.01,15623569154.09
600350,2017,山东高速,2906569129.06,50839216549.89,2400000000.0,6267898041.4,15074614247.78,17501740659.03,23769638700.43,27069577849.46
600351,2017,亚宝药业,408295544.8,4368578074.17,830000000.0,1335783110.32,20017092.0,118361458.82,1454144569.14,2914433505.03
600352,2017,浙江龙盛,4181211424.96,46352806669.05,6172818890.65,12749595259.61,8405513018.19,14676283036.87,27425878296.48,18926928372.57
600353,2017,旭光电子,471572427.44,1736963341.25,40000000.0,493583870.39,,11756701.45,505340571.84,1231622769.41
600354,2017,敦煌种业,634564255.61,2767011074.73,700987205.96,1413649078.36,260000.0,50350042.32,1463999120.68,1303011954.05
600355,2017,*ST 精伦,44499539.67,521303110.83,15000000.0,170674607.8,,1260000.0,171934607.8,349368503.03
600356,2017,恒丰纸业,477144399.63,2716855168.09,453136800.0,614868868.68,,6650500.0,621519368.68,2095335799.41
600357,2017,承德钒钛,,,,,,,,
600358,2017,ST 联合,184748996.06,875563595.89,119350900.0,252813792.5,,,252813792.5,622749803.39
600359,2017,新农开发,363904235.57,2555101774.47,530000000.0,1388180450.37,423884119.23,490597655.29,1878778105.66,676323668.81
600360,2017,*ST 华微,1575722997.08,4079124656.24,955750000.0,1583200272.08,1600000.0,388493885.43,1971694157.51,2107430498.73
600361,2017,创新新材,4187186798.21,9602096530.15,543000000.0,6138391733.83,49195917.31,762369527.4,6900761261.23,2701335268.92
600362,2017,江西铜业,19003038079.0,97468655222.0,23623884388.0,45930918650.0,8750000.0,1554506709.0,47485425359.0,49983229863.0
600363,2017,联创光电,538220456.91,4268727408.65,651432634.0,1682184075.13,35000000.0,66089459.81,1748273534.94,2520453873.71
600365,2017,ST 通葡,174057614.6,1116862634.97,,349912488.02,5431034.56,5431034.56,355343522.58,761519112.39
600366,2017,宁波韵升,825073297.94,6195871008.38,670000000.0,1350935882.96,,30365240.38,1381301123.34,4814569885.04
600367,2017,红星发展,264916948.22,1744310601.52,126000000.0,499757510.09,,14401309.23,514158819.32,1230151782.2
600368,2017,五洲交通,548870134.62,10693154166.9,328000000.0,1712201920.47,4697000000.0,5728244034.59,7440445955.06,3252708211.84
600369,2017,西南证券,13408192597.14,63694293593.54,,,,,43645632040.02,20048661553.52
600370,2017,三房巷,1043243134.56,1749988457.53,,254910069.03,,,254910069.03,1495078388.5
600371,2017,万向德农,354604448.92,766775226.87,,227489345.01,,27104787.18,254594132.19,512181094.68
600372,2017,中航机载,4274995606.86,21190343132.6,3526017207.23,9615485682.84,1645954427.57,4135720285.71,13751205968.55,7439137164.05
600373,2017,中文传媒,6117882339.93,20480659317.47,880318688.0,7046996567.82,26524000.0,1041096018.73,8088092586.55,12392566730.92
600375,2017,汉马科技,1519590846.38,10639727094.96,1426000000.0,7437639806.83,90000000.0,372994718.3,7810634525.13,2829092569.83
600376,2017,首开股份,20739525643.33,240463386620.08,962939000.0,111372877575.54,60652511422.48,82414631086.15,193787508661.69,46675877958.39
600377,2017,宁沪高速,269357751.0,42532491238.0,3599000000.0,8723608612.0,3874089201.0,7913952014.0,16637560626.0,25894930612.0
600378,2017,昊华科技,338876957.38,1057452020.51,,260993819.11,,986685.88,261980504.99,795471515.52
600379,2017,宝光股份,51617578.49,707719523.77,60000000.0,190527937.82,,21123861.89,211651799.71,496067724.06
600380,2017,健康元,9063239390.13,22211585894.62,460661100.0,6930371300.24,700000.0,1663364466.15,8593735766.39,13617850128.23
600381,2017,*ST 春天,206238873.73,2429600892.91,,41727229.23,,71822026.51,113549255.74,2316051637.17
600382,2017,广东明珠,132062875.28,6677762230.17,286800000.0,513788933.54,702432549.73,702432549.73,1216221483.27,5461540746.9
600383,2017,金地集团,27406030533.77,207942066457.45,2350969617.41,104494064425.87,17362836326.52,45492037133.3,149986101559.17,57955964898.28
600385,2017,退市金泰,150369159.2,166797074.16,,104465056.23,,,104465056.23,62332017.93
600386,2017,北巴传媒,1271227193.59,3771747516.91,34632590.0,861930602.66,,947413325.97,1809343928.63,1962403588.28
600387,2017,*ST 海越,1127410595.12,9859813010.91,2090647500.0,4728618083.1,2247385600.0,2487563691.77,7216181774.87,2643631236.04
600388,2017,龙净环保,2031392556.33,14593284055.48,18354490.2,9583157222.72,1053267.5,443889039.43,10027046262.15,4566237793.33
600389,2017,江山股份,188947123.77,2952551940.2,312869700.0,1272050285.0,2463296.7,114855547.77,1386905832.77,1565646107.43
600390,2017,五矿资本,14013572535.17,117899213102.79,44897000000.0,71388127479.08,2344281171.58,12027713241.13,83415840720.21,34483372382.58
600391,2017,航发科技,242952581.29,5817490135.16,273569745.96,2614565862.43,390000000.0,1126763072.63,3741328935.06,2076161200.1
600392,2017,盛和资源,693981749.85,8351106187.62,849064743.12,2197058437.64,396000000.0,963784144.98,3160842582.62,5190263605.0
600393,2017,ST 粤泰,416472951.8,18642647209.36,3781433182.97,9240043172.5,2910687881.01,2910687881.01,12150731053.51,6491916155.85
600395,2017,盘江股份,1001735000.0,12226708300.0,1258062400.0,3951168400.0,,1531053600.0,5482222000.0,6744486300.0
600396,2017,华电辽能,624373951.94,20328955517.64,6281000000.0,9859831224.86,6577298490.01,7072167778.15,16931999003.01,3396956514.63
600397,2017,安源煤业,1390875983.7,7071707405.03,2180000000.0,4071180945.66,446150000.0,2307222093.87,6378403039.53,693304365.5
600398,2017,海澜之家,7841978233.52,25098302728.36,,12446821294.89,499500000.0,1474141206.24,13920962501.13,11177340227.23
600399,2017,抚顺特钢,2224725744.24,9565855000.32,4438898829.07,9621452035.79,658280000.0,1071120230.61,10692572266.4,-1126717266.08
600400,2017,红豆股份,1460663342.82,5449270043.4,90000000.0,848717404.17,,99999.97,848817404.14,4600452639.26
600401,2017,退市海润,494942364.86,13406304676.53,2015299939.75,9235769462.44,1160025047.6,3006885404.87,12242654867.31,1163649809.22
600403,2017,大有能源,4265581165.42,16440936812.16,2579800000.0,8595458946.88,245000000.0,846063342.72,9441522289.6,6999414522.56
600405,2017,动力源,374264734.28,2895419650.75,324000000.0,1244787887.39,70000000.0,261369548.76,1506157436.15,1389262214.6
600406,2017,国电南瑞,8737080172.59,45977837335.23,62000000.0,24670349337.11,,164253104.4,24834602441.51,21143234893.72
600408,2017,安泰集团,190174748.35,5466610757.37,1066799980.0,3609861661.79,850053683.27,1126721097.4,4736582759.19,730027998.18
600409,2017,三友化工,2336258210.99,24089608940.6,3847377034.64,9445336385.49,1480600000.0,4010889521.85,13456225907.34,10633383033.26
600410,2017,华胜天成,1938223196.41,12046439633.52,2244662831.25,6083945809.62,,489087146.99,6573032956.61,5473406676.91
600415,2017,小商品城,2136623904.75,23861326924.56,3148515656.0,9520537077.08,780000000.0,2794168282.06,12314705359.14,11546621565.42
600416,2017,湘电股份,2946509362.07,22035506543.85,5371249478.3,13821706025.4,590539166.14,1125234128.28,14946940153.68,7088566390.17
600418,2017,江淮汽车,11060298712.35,44510292692.27,2950146961.23,24956374702.32,2727200000.0,4304626292.94,29261000995.26,15249291697.01
600419,2017,天润乳业,171880589.43,1429461022.36,20000000.0,360927751.53,,134460743.99,495388495.52,934072526.84
600420,2017,国药现代,2435863358.08,15170591047.76,1448656841.2,5390426266.96,1726815111.04,2132391027.26,7522817294.22,7647773753.54
600421,2017,*ST 华嵘,2393696.39,53948082.19,,32072877.57,,4099657.9,36172535.47,17775546.72
600422,2017,昆药集团,796085210.34,6338173102.24,311639060.03,2037496800.31,40400000.0,526975611.3,2564472411.61,3773700690.63
600423,2017,柳化股份,191628768.65,3203681622.05,990184283.62,2502543964.49,351304505.61,662503590.2,3165047554.69,38634067.36
600425,2017,青松建化,539315431.06,9785881274.59,1628000000.0,3238143165.48,908091169.17,2469921258.23,5708064423.71,4077816850.88
600426,2017,华鲁恒升,753576320.08,16021769786.27,660000000.0,3600518821.05,3114764755.72,3131991719.99,6732510541.04,9289259245.23
600428,2017,中远海特,1443715989.94,21250771066.48,90000000.0,3504131988.94,6824468709.48,8236746386.71,11740878375.65,9509892690.83
600429,2017,三元股份,1768243928.34,7628978727.33,93425146.17,1943542137.63,344682338.11,638454639.3,2581996776.93,5046981950.4
600432,2017,退市吉恩,706473874.4,12824053617.44,7196042177.07,10777642600.22,908246245.19,2136097733.03,12913740333.25,-89686715.81
600433,2017,冠豪高新,93228070.69,3829545031.09,844267220.38,1286171872.22,,3077842.43,1289249714.65,2540295316.44
600435,2017,北方导航,577093729.8,4925649053.09,323773465.0,2183982118.98,29700000.0,71020414.06,2255002533.04,2670646520.05
600436,2017,片仔癀,2117104397.31,5648277442.58,466900000.0,1151442124.22,,71601311.16,1223043435.38,4425234007.2
600438,2017,通威股份,2922902075.36,25548457227.73,4012959344.57,9296510764.51,1008383717.0,2546954841.08,11843465605.59,13704991622.14
600439,2017,瑞贝卡,396888124.25,4451679936.27,362013000.0,553476040.6,650000000.0,1227250704.28,1780726744.88,2670953191.39
600444,2017,国机通用,192587978.59,827548870.35,,304604376.71,,12930825.59,317535202.3,510013668.05
600446,2017,金证股份,1556869998.14,4546819933.07,595331567.76,1859262982.66,47898000.0,411157053.23,2270420035.89,2276399897.18
600448,2017,华纺股份,967261812.17,3450206905.05,791298760.0,1871177885.67,127826727.13,130396727.13,2001574612.8,1448632292.25
600449,2017,宁夏建材,792895740.67,7346325576.95,647000000.0,1907229111.23,,619968705.26,2527197816.49,4819127760.46
600452,2017,涪陵电力,587180554.44,4118627100.77,,2003763244.98,981500000.0,982489683.56,2986252928.54,1132374172.23
600455,2017,博通股份,135519473.74,683563662.17,,483749166.24,15000000.0,17090827.1,500839993.34,182723668.83
600456,2017,宝钛股份,673736494.75,6899637843.92,1055000000.0,1823495694.32,200000000.0,1344575251.4,3168070945.72,3731566898.2
