code,year,stknme,AnaAttention,Audittyp,InternationalBig4,Ysmvosd,Ysmvttl,Yretwd,PropertyRightsNature,Seperation,ActualControllerNatureID,OwnershipProportion,ControlProportion,Shrcr1,Shrhfd5,Shrz,FundHoldProportion,QFIIHoldProportion,BrokerHoldProportion,BankHoldProportion,NonFinanceHoldProportion,InsInvestorProp,StaffNumber,ConcurrentPosition,Boardsize2,ExecutivesNumber,IndDirector,SumSalary,TOP3SumSalary,Ynshrtrd,DirectorHoldshares,ManageHoldshares
2035.0,2018,华帝股份,3.367296,标准无保留意见,2.0,6919963.02,7802364.65,-0.55305,0.0,8.7657,3110,14.8143,23.58,13.7201,0.031847,1.3916,24.7208,,3.59,,,49.2608,5422.0,0.0,7.0,5.0,3.0,5616000.0,2427000.0,2243872567,113479972.0,9451761.0
2035.0,2019,华帝股份,3.73767,标准无保留意见,2.0,10522232.98,11710870.72,0.554708,0.0,8.8552,3110,14.9648,23.82,13.8613,0.031727,1.3916,28.4174,,,,,49.7774,5305.0,0.0,7.0,5.0,3.0,5406900.0,2484200.0,4238487917,112380122.0,7071761.0
2035.0,2020,华帝股份,3.433987,标准无保留意见,2.0,6918756.42,7675303.76,-0.322751,0.0,8.8935,3110,15.0265,23.92,13.9158,0.033311,1.3916,6.7187,1.39,,,,33.9556,4720.0,0.0,7.0,7.0,3.0,5622700.0,2527400.0,4127259938,111516122.0,5322161.0
2035.0,2021,华帝股份,2.944439,标准无保留意见,2.0,4842421.43,5391077.01,-0.264681,0.0,9.1171,3110,15.4029,24.52,14.27,0.033812,1.3916,3.8143,3.51,0.7898,,,28.9541,5566.0,1.0,7.0,7.0,3.0,6325600.0,2682900.0,2613570545,111516122.0,92444396.0
2035.0,2022,华帝股份,1.94591,标准无保留意见,2.0,4182172.84,4696001.04,-0.113913,0.0,9.1171,3110,15.4029,24.52,14.27,0.032972,1.3916,3.5354,,,,,22.8254,5262.0,1.0,7.0,7.0,3.0,6380300.0,2877300.0,4535781053,88938385.0,87487935.0
2035.0,2023,华帝股份,2.079442,标准无保留意见,2.0,4847048.09,5263928.97,0.137279,0.0,9.1171,3110,15.4029,24.52,14.27,0.035986,1.3916,14.9063,,,,,38.2663,5462.0,1.0,7.0,7.0,3.0,6844300.0,2872500.0,3219311092,88938385.0,87487935.0
2036.0,2004,联创电子,,标准无保留意见,2.0,221400.0,614237.4,,0.0,17.531,3110,5.559,23.09,22.3844,0.111129,1.0796,0.0006,,,,12.79,59.1006,742.0,0.0,9.0,5.0,3.0,,0.0,175634722,3289600.0,3289600.0
2036.0,2005,联创电子,,标准无保留意见,2.0,204930.0,421143.8,-0.04839,0.0,18.1007,3110,4.9893,23.09,17.0044,0.068725,1.0216,0.0008,,,,10.27,46.8408,711.0,0.0,9.0,5.0,3.0,1206400.0,632400.0,199851527,3443446.0,3443446.0
2036.0,2006,联创电子,2.079442,标准无保留意见,2.0,435213.0,894389.58,1.160526,0.0,18.4823,3110,4.6077,23.09,17.0044,0.069259,1.0216,12.2608,1.89,,,10.27,63.6128,798.0,0.0,9.0,5.0,3.0,1662800.0,1051200.0,434656886,4648652.0,4648652.0
2036.0,2007,联创电子,1.098612,标准无保留意见,2.0,1384371.0,2844967.86,2.200251,0.0,18.1271,3110,4.9629,23.09,17.0044,0.068725,1.0216,5.0729,,1.56,,10.27,56.7142,824.0,0.0,9.0,5.0,4.0,1898000.0,1287000.0,405393584,4886157.0,5578383.0
2036.0,2008,联创电子,1.609438,标准无保留意见,2.0,504948.47,791467.36,-0.719213,0.0,18.1271,3110,4.9629,23.09,17.0044,0.041245,1.6561,1.6587,,,,10.27,33.6377,805.0,0.0,9.0,5.0,4.0,1704050.0,1135000.0,377837242,7387875.0,7488199.0
2036.0,2009,联创电子,2.079442,标准无保留意见,2.0,1469100.91,1563384.0,0.993793,0.0,17.3912,3110,4.2188,21.61,17.0044,0.041174,1.6561,,,,,10.27,30.259,971.0,0.0,9.0,5.0,4.0,1832750.0,1242000.0,1259284397,10665164.0,10872529.0
2036.0,2010,联创电子,1.098612,标准无保留意见,2.0,2723020.71,2892159.27,0.868178,0.0,19.0619,3110,2.5481,21.61,29.8393,0.091767,6.9367,13.2031,,0.889,,29.84,43.9321,1062.0,1.0,7.0,5.0,4.0,1407557.24,864000.0,1401224202,4698613.0,8355180.0
2036.0,2011,联创电子,1.386294,标准无保留意见,2.0,2410605.12,2501818.89,-0.132159,0.0,22.5735,3110,2.9265,25.5,29.8393,0.091428,9.6104,21.8182,,,,29.84,51.6582,1040.0,1.0,6.0,5.0,3.0,1808946.22,1099000.0,732486923,4698613.0,8293080.0
2036.0,2012,联创电子,1.098612,标准无保留意见,2.0,1763422.14,1816195.12,-0.271721,0.0,22.5728,3110,2.9272,25.5,29.8393,0.089497,17.1255,0.1041,,0.74,,29.84,31.0431,918.0,1.0,7.0,5.0,3.0,2226500.0,1535400.0,706219752,3523960.0,5034172.0
2036.0,2013,联创电子,,标准无保留意见,2.0,1596662.14,1636193.6,-0.092243,0.0,19.623,3110,10.217,29.84,29.8393,0.089628,17.1255,0.0739,,,,29.84,30.9039,763.0,1.0,7.0,5.0,3.0,2273200.0,1594400.0,779577884,3523960.0,5034172.0
2036.0,2014,联创电子,,标准无保留意见,2.0,2074381.68,2120156.49,0.151302,0.0,19.863,3110,10.217,30.08,30.0844,0.091205,17.1255,3.3204,,0.73,,30.08,34.1304,665.0,1.0,7.0,5.0,3.0,2857200.0,2026400.0,780422420,4581148.0,6544424.0
2036.0,2015,联创电子,0.693147,标准无保留意见,2.0,7880905.03,18339008.9,2.790991,0.0,13.4044,"3120,3110",14.6956,28.1,14.1147,0.054011,1.0712,6.938,,,,13.18,61.538,3996.0,1.0,7.0,8.0,3.0,4574500.0,2272000.0,2758009321,0.0,0.0
2036.0,2016,联创电子,2.197225,标准无保留意见,2.0,7506353.59,11153159.1,-0.377095,0.0,13.2034,"3120,3110",14.4566,27.66,13.8144,0.037741,1.1907,10.233,,,,5.0,60.2175,4421.0,1.0,9.0,8.0,3.0,3114000.0,1500000.0,3073424846,0.0,0.0
2036.0,2017,联创电子,2.995732,标准无保留意见,2.0,6217676.26,9056824.25,-0.151068,0.0,13.1532,"3120,3110",13.5169,26.67,11.9341,0.028669,1.1627,12.7568,,,,5.22,55.8925,5285.0,1.0,9.0,8.0,3.0,3001300.0,1564300.0,1680638138,0.0,0.0
2036.0,2018,联创电子,2.397895,标准无保留意见,2.0,4730341.55,4736770.46,-0.467897,0.0,13.199,"3120,3110",14.031,22.62,11.3363,0.02957,1.005,7.4071,,,,5.28,48.1271,7185.0,1.0,9.0,6.0,3.0,3054500.0,1845600.0,1315946975,797531.0,996731.0
2036.0,2019,联创电子,2.564949,标准无保留意见,2.0,12087119.77,12167107.41,1.581005,0.0,6.7644,"3120,3110",8.0556,14.82,11.2919,0.025934,1.1292,5.3555,,,,5.0,39.3855,7970.0,1.0,8.0,7.0,3.0,3585100.0,1932000.0,5625773284,1036790.0,1559520.0
2036.0,2020,联创电子,2.772589,标准无保留意见,2.0,9567065.85,10835250.88,-0.209196,0.0,4.8808,"3120,3110",6.3992,11.28,10.0202,0.018598,1.1292,2.1164,,2.33,,1.94,30.4471,8008.0,0.0,9.0,5.0,3.0,6067100.0,3026200.0,8059225444,1347827.0,2102376.0
2036.0,2021,联创电子,2.995732,标准无保留意见,2.0,25374611.58,25784133.29,1.349193,0.0,3.8414,3110,5.2086,9.05,8.9856,0.018435,1.1794,23.856,,2.28,,,50.906,8410.0,1.0,9.0,12.0,3.0,12335700.0,4676100.0,8546541122,3577376.0,3784028.0
2036.0,2022,联创电子,3.044522,标准无保留意见,2.0,12991970.76,13277294.49,-0.489686,0.0,3.4314,"3110,3110",5.3486,8.78,8.5994,0.01243,1.7369,20.6303,,,,,39.5803,8903.0,1.0,8.0,11.0,3.0,13745600.0,5375500.0,8048651803,3625926.0,4972578.0
2036.0,2023,联创电子,2.197225,标准无保留意见,2.0,10757075.1,10909988.42,-0.173994,0.0,3.4474,"3110,3110",5.3526,8.8,8.6379,0.010483,1.7369,8.6159,,,,,26.6359,10375.0,1.0,9.0,12.0,3.0,18166200.0,6668100.0,8438027292,3729926.0,4919978.0
2037.0,2004,保利联合,,标准无保留意见,2.0,310800.0,854700.0,,1.0,0.0,1100,50.25,50.25,50.2441,0.258411,7.7503,0.0125,,1.12,,,64.7725,2008.0,0.0,8.0,6.0,3.0,,0.0,260903305,0.0,0.0
2037.0,2005,保利联合,,标准无保留意见,2.0,289930.58,599500.0,-0.003841,1.0,0.0,1100,40.77,40.77,40.7695,0.170977,7.7503,6.1417,,1.48,,,59.5017,2192.0,0.0,8.0,6.0,3.0,2033500.0,749400.0,299669490,,
2037.0,2006,保利联合,1.791759,标准无保留意见,2.0,552668.39,937200.0,0.617745,1.0,0.0,2120,40.77,40.77,40.7695,0.170445,7.7503,10.5833,,1.48,,,63.9463,2243.0,0.0,8.0,7.0,3.0,2319700.0,763400.0,443959226,0.0,0.0
2037.0,2007,保利联合,1.098612,标准无保留意见,2.0,1448860.28,2264900.0,1.44979,1.0,0.0,2120,37.91,37.91,37.9141,0.147626,10.8984,8.0332,3.48,1.48,,,58.8732,2238.0,0.0,9.0,7.0,3.0,2412800.0,779800.0,485739816,0.0,0.0
2037.0,2008,保利联合,1.386294,标准无保留意见,2.0,661029.31,1033340.0,-0.541632,1.0,0.0,2120,36.72,36.72,36.7211,0.140125,6.8472,23.8259,,1.48,,,70.8659,2005.0,0.0,9.0,6.0,3.0,1963900.0,670800.0,457784872,0.0,0.0
2037.0,2009,保利联合,2.772589,标准无保留意见,2.0,2459688.0,2459688.0,1.399579,1.0,0.0,2120,36.58,36.58,36.5791,0.13889,7.3172,7.2009,,,,,53.4409,2068.0,0.0,9.0,6.0,3.0,2155400.0,858500.0,907496088,0.0,0.0
2037.0,2010,保利联合,2.484907,标准无保留意见,2.0,4067935.3,4067935.3,0.658491,1.0,0.0,2120,35.78,35.78,35.7815,0.133902,7.7304,32.6133,,,,,75.1033,100.0,0.0,9.0,10.0,3.0,4489600.0,1129400.0,598300099,0.0,0.0
2037.0,2011,保利联合,2.995732,标准无保留意见,2.0,3313524.5,3313524.5,-0.179095,1.0,0.0,2120,35.78,35.78,35.7815,0.13371,8.0938,32.7011,,,,,74.9811,4414.0,0.0,9.0,9.0,3.0,4878300.0,1424000.0,311821698,0.0,0.0
2037.0,2012,保利联合,3.367296,标准无保留意见,2.0,4247886.5,5023055.21,0.293772,1.0,0.0,2120,30.26,30.26,30.2596,0.095694,8.0938,31.2457,,3.328,,,80.0897,5032.0,0.0,9.0,9.0,3.0,6956600.0,1796300.0,331289560,0.0,0.0
2037.0,2013,保利联合,2.890372,标准无保留意见,2.0,3290050.01,3290050.01,-0.33846,1.0,0.0,2120,30.26,30.26,30.2596,0.09545,8.0938,13.4603,,1.95,,,58.2103,5618.0,0.0,9.0,9.0,3.0,4728700.0,1666400.0,795283138,0.0,4160.0
2037.0,2014,保利联合,2.079442,标准无保留意见,2.0,5270627.38,5270627.38,0.627912,1.0,14.8274,2100,15.4326,30.26,30.2596,0.093524,10.0129,5.7145,,3.02,,,45.7645,5865.0,0.0,8.0,9.0,3.0,5562400.0,1642700.0,1109945349,,
2037.0,2015,保利联合,1.94591,标准无保留意见,2.0,9087740.12,9087740.12,0.730806,1.0,14.7,2100,15.3,30.0,30.0,0.093053,9.2739,6.4638,,4.15,,,53.6438,6250.0,0.0,8.0,9.0,3.0,8839900.0,2209400.0,1152685233,0.0,0.0
2037.0,2016,保利联合,1.098612,标准无保留意见,2.0,5604542.9,5604542.9,-0.381388,1.0,14.7,2100,15.3,30.0,30.0,0.092333,9.2739,8.2804,,3.23,,,53.3704,6113.0,0.0,9.0,9.0,3.0,5640200.0,1702400.0,1452846966,,0.0
2037.0,2017,保利联合,0.693147,标准无保留意见,2.0,3659976.03,3659976.03,-0.344979,1.0,14.7,2100,15.3,30.0,30.0,0.092819,7.6607,0.6497,,3.92,,,45.6197,6168.0,0.0,8.0,9.0,3.0,10580400.0,3643500.0,759332479,0.0,0.0
2037.0,2018,保利联合,1.098612,标准无保留意见,2.0,2645134.73,3940012.5,-0.272898,1.0,21.903,2100,22.797,44.7,20.1405,0.041933,7.6174,0.82,,2.64,,,30.74,8271.0,0.0,8.0,9.0,3.0,8934500.0,3039500.0,577502086,,
2037.0,2019,保利联合,,标准无保留意见,2.0,2255566.62,3359738.38,-0.138485,1.0,21.903,2100,22.797,44.7,29.7576,0.114044,1.9918,0.0349,,2.36,,,59.5843,8019.0,0.0,9.0,10.0,3.0,9960700.0,3157400.0,768236003,,
2037.0,2020,保利联合,,标准无保留意见,2.0,2134440.4,3179317.01,-0.045924,1.0,21.903,2100,22.797,44.7,29.7576,0.114044,1.9918,0.917,,2.36,,,58.157,7854.0,0.0,9.0,7.0,3.0,8854000.0,3022400.0,922156592,,
2037.0,2021,保利联合,,标准无保留意见,2.0,2638587.37,3930259.99,0.246399,1.0,21.903,2100,22.797,44.7,29.7576,0.114044,1.9918,0.0001,,2.36,,,57.2401,8361.0,0.0,9.0,6.0,3.0,6834300.0,3043800.0,753888923,0.0,0.0
2037.0,2022,保利联合,,标准无保留意见,2.0,5579177.52,5579177.52,0.437185,1.0,21.8001,2100,22.6899,44.49,29.6514,0.111854,1.9975,9.47,,1.03,,,60.18,7874.0,0.0,9.0,6.0,3.0,7398100.0,3240800.0,8101334025,0.0,0.0
2037.0,2023,保利联合,,标准无保留意见,2.0,4166237.5,4166237.5,-0.253252,1.0,21.8001,2100,22.6899,44.49,29.6514,0.11099,1.9975,0.0622,,,,,49.9122,7687.0,,6.0,5.0,3.0,6238300.0,3115700.0,2137551934,0.0,0.0
2038.0,2004,双鹭药业,,标准无保留意见,2.0,246050.0,893550.0,,1.0,0.0,2120,32.61,32.61,32.6087,0.177509,1.2857,2.9465,,,,,49.0165,212.0,1.0,6.0,7.0,2.0,30000.0,0.0,92058190,17875000.0,17875000.0
2038.0,2005,双鹭药业,1.098612,标准无保留意见,2.0,297649.44,818892.0,0.228378,1.0,0.0,2120,28.64,28.64,28.6435,0.137862,1.2857,13.1842,,2.23,,,54.8742,247.0,1.0,6.0,7.0,2.0,1034800.0,424500.0,118816345,18841680.0,18841680.0
2038.0,2006,双鹭药业,1.791759,标准无保留意见,2.0,571816.91,1162512.0,0.429054,1.0,0.0,2120,28.64,28.64,28.6435,0.135742,1.2857,12.1975,,,,,49.8975,268.0,1.0,6.0,6.0,2.0,1068000.0,475000.0,204577292,18841680.0,18841680.0
2038.0,2007,双鹭药业,1.94591,标准无保留意见,2.0,3997631.88,7514100.0,5.484338,1.0,0.0,2120,26.54,26.54,26.5418,0.122577,1.1914,17.9924,,,,,49.0624,277.0,1.0,6.0,6.0,2.0,1535000.0,700000.0,298293715,28262520.0,28275120.0
2038.0,2008,双鹭药业,3.295837,标准无保留意见,2.0,5083314.89,9111312.0,0.214487,1.0,0.0,2120,25.19,25.19,25.1901,0.116081,1.1307,29.5968,,,,,57.6768,356.0,1.0,6.0,5.0,2.0,1680000.0,770000.0,256965590,56295690.0,55364400.0
2038.0,2009,双鹭药业,2.995732,标准无保留意见,2.0,9123643.85,11162160.0,0.217805,1.0,0.0,2120,23.36,23.36,23.3613,0.105336,1.0522,28.0977,,,,,55.4477,370.0,1.0,6.0,4.0,2.0,1660000.0,770000.0,523117488,57886990.0,57259200.0
2038.0,2010,双鹭药业,2.995732,标准无保留意见,2.0,12225625.59,14925820.0,0.334334,1.0,0.0,2120,22.29,22.29,22.2893,0.10062,1.0012,27.7169,,,,,57.2869,376.0,1.0,6.0,6.0,2.0,1660000.0,770000.0,430095222,58000637.0,59081637.0
2038.0,2011,双鹭药业,3.496508,标准无保留意见,2.0,10266409.2,12505995.0,-0.160861,1.0,0.0,3110,44.73,44.73,22.5146,0.102028,1.0134,30.5359,,,,,57.6859,473.0,1.0,6.0,6.0,2.0,1740000.0,785000.0,412829515,87793191.0,89294741.0
2038.0,2012,双鹭药业,3.367296,标准无保留意见,2.0,12376433.86,15060492.0,0.211501,1.0,0.0,3110,43.88,43.88,22.6597,0.097998,1.0678,27.6817,,,,,53.4817,596.0,1.0,6.0,6.0,2.0,1865000.0,755000.0,662152512,88345721.0,88485984.0
2038.0,2013,双鹭药业,3.7612,标准无保留意见,2.0,19049604.63,23093262.0,0.538827,1.0,0.0,3110,43.69,43.69,22.5394,0.096661,1.0654,26.2497,,,,,50.6597,637.0,1.0,6.0,5.0,2.0,1575000.0,785000.0,749301202,103889341.0,104777065.0
2038.0,2014,双鹭药业,3.218876,标准无保留意见,2.0,14978836.74,18090864.0,-0.21299,1.0,0.0,3110,43.61,43.61,22.5405,0.095801,1.0696,6.0911,0.58,,,,31.7111,629.0,1.0,6.0,5.0,2.0,1675000.0,815000.0,1117450043,103894341.0,104782065.0
2038.0,2015,双鹭药业,2.484907,标准无保留意见,2.0,18994399.67,22944150.0,0.276749,1.0,0.0,3110,43.64,43.64,22.5523,0.0958,1.0696,7.3308,0.97,,,,30.5608,671.0,1.0,6.0,5.0,2.0,1675000.0,815000.0,2774710649,155863010.0,157199495.0
2038.0,2016,双鹭药业,2.079442,标准无保留意见,2.0,15144469.97,18293679.0,-0.19771,1.0,0.0,3110,43.64,43.64,22.5523,0.095631,1.0696,6.0688,,,,,28.3288,616.0,1.0,6.0,5.0,2.0,1625000.0,815000.0,1578569198,155863010.0,157199495.0
2038.0,2017,双鹭药业,1.098612,标准无保留意见,2.0,17541321.69,21211353.0,0.167647,1.0,0.0,3110,43.66,43.66,22.5653,0.095959,1.0702,3.624,,,,,25.884,640.0,1.0,6.0,4.0,2.0,1475000.0,845000.0,1192991460,155952010.0,156562330.0
2038.0,2018,双鹭药业,1.609438,标准无保留意见,2.0,14066327.42,16992369.0,-0.190006,0.0,0.0,3110,22.57,22.57,22.5653,0.095814,1.0728,3.7955,,,,,27.1155,657.0,1.0,6.0,3.0,2.0,1305000.0,865000.0,1883587936,155952010.0,155970799.0
2038.0,2019,双鹭药业,1.098612,标准无保留意见,2.0,11200528.03,13509652.5,-0.194686,0.0,0.0,"2120,3110",22.58,22.58,22.5814,0.09394,1.0946,3.0198,,0.56,,,26.5798,730.0,1.0,6.0,3.0,2.0,1305000.0,865000.0,1900047094,234093016.0,234121199.0
2038.0,2020,双鹭药业,,标准无保留意见,2.0,8601919.59,10376235.0,-0.220068,0.0,0.0,3110,22.59,22.59,22.5913,0.093921,1.0949,3.3151,,0.6,,,26.8451,757.0,1.0,6.0,3.0,2.0,1800800.0,1085000.0,2848825232,232091307.0,232091307.0
2038.0,2021,双鹭药业,,标准无保留意见,2.0,9203643.66,11105653.5,0.081,0.0,1.669,2120,22.63,22.63,22.6268,0.079275,1.3556,3.8057,,0.68,,,22.2157,761.0,1.0,6.0,3.0,2.0,2110000.0,1360000.0,2981354891,234557066.0,234587499.0
2038.0,2022,双鹭药业,,标准无保留意见,2.0,6998533.84,8444817.0,-0.231746,0.0,0.0,3110,22.63,22.63,22.6268,0.079145,1.3607,2.3981,,0.74,,,21.1081,757.0,1.0,6.0,3.0,2.0,2145000.0,1360000.0,3086669788,234457066.0,234487499.0
2038.0,2023,双鹭药业,,标准无保留意见,2.0,8676484.76,10468696.5,0.252309,1.0,0.0,3110,38.17,38.17,22.6219,0.075636,1.4549,1.6982,,0.59,,,19.3082,856.0,1.0,6.0,3.0,2.0,2245400.0,1488000.0,6525528823,234407066.0,234407066.0
2039.0,2005,黔源电力,1.791759,标准无保留意见,2.0,372900.0,792446.4,,1.0,0.0,1100,13.3,13.3,13.3026,0.038149,1.0312,6.9942,,,,0.92,42.8442,707.0,0.0,15.0,3.0,5.0,1600000.0,1040000.0,399177970,28000.0,10000.0
2039.0,2006,黔源电力,1.386294,标准无保留意见,2.0,773748.55,1105217.28,0.441518,1.0,5.8849,1100,19.4251,25.31,13.3026,0.053018,1.0312,13.2069,,,,,59.6109,733.0,0.0,15.0,3.0,5.0,1252500.0,852500.0,504500957,,20000.0
2039.0,2007,黔源电力,1.098612,标准无保留意见,2.0,1865136.41,2319834.24,1.117114,1.0,5.8849,1100,19.4251,25.31,13.3026,0.052446,1.0312,,,,,,47.74,345.0,0.0,15.0,5.0,5.0,2138500.0,1024200.0,365047248,1000.0,21000.0
2039.0,2008,黔源电力,0.693147,标准无保留意见,2.0,1442397.02,1639592.64,-0.287529,1.0,5.8849,1100,19.4251,25.31,13.3026,0.052095,1.0312,,,,,,47.03,380.0,0.0,15.0,5.0,5.0,2773000.0,1326000.0,176184233,3600.0,21000.0
2039.0,2009,黔源电力,1.609438,标准无保留意见,2.0,2270325.51,2580710.4,0.589197,1.0,5.8849,1100,19.4251,25.31,13.3026,0.051836,1.0312,1.0681,,,,,45.9881,478.0,0.0,11.0,6.0,4.0,3151200.0,1390400.0,637058518,3600.0,21000.0
2039.0,2010,黔源电力,2.197225,标准无保留意见,2.0,2602237.23,2957999.04,0.153453,1.0,5.978,2100,19.802,25.78,13.3026,0.049357,1.1076,0.5704,,,,,45.7074,513.0,0.0,11.0,5.0,4.0,3028000.0,1544400.0,355643299,1000.0,1000.0
2039.0,2011,黔源电力,1.94591,标准无保留意见,2.0,1632345.46,2693616.2,-0.36746,1.0,5.978,2100,19.802,25.78,13.5844,0.041715,1.1132,8.2959,,0.776,,2.62,60.2479,572.0,0.0,11.0,6.0,4.0,3240900.0,1521800.0,236731640,1000.0,21000.0
2039.0,2012,黔源电力,2.302585,标准无保留意见,2.0,2456116.51,2946079.09,0.093726,1.0,5.978,2100,19.802,25.78,13.5844,0.041079,1.1132,5.9238,,1.71,,,49.8838,598.0,0.0,11.0,6.0,4.0,3859800.0,1622300.0,325643539,1000.0,21000.0
2039.0,2013,黔源电力,1.098612,标准无保留意见,2.0,1765280.7,2117430.72,-0.274575,1.0,5.978,2100,19.802,25.78,13.5844,0.041079,1.1132,2.0414,,,,,44.0974,603.0,0.0,11.0,6.0,4.0,3737300.0,1515800.0,339563939,1000.0,21000.0
2039.0,2014,黔源电力,,标准无保留意见,2.0,4354636.16,4354984.92,1.05673,1.0,5.978,2100,19.802,25.78,13.5844,0.040017,1.1132,6.8704,,,,,47.9004,636.0,0.0,11.0,5.0,4.0,4308300.0,1599500.0,836553998,1500.0,31500.0
2039.0,2015,黔源电力,1.386294,标准无保留意见,2.0,6043333.25,6043839.52,0.413629,1.0,6.076,2100,19.904,25.98,13.5844,0.038136,1.0956,5.0331,,2.43,,,44.4231,662.0,0.0,11.0,6.0,4.0,5331400.0,2077600.0,2138299238,1500.0,31500.0
2039.0,2016,黔源电力,2.564949,标准无保留意见,2.0,5008118.51,5008538.06,-0.149707,1.0,6.076,2100,19.904,25.98,13.5844,0.036878,1.0956,5.7596,,,,,42.2396,672.0,0.0,11.0,7.0,4.0,5459200.0,2060200.0,1037073263,1500.0,33000.0
2039.0,2017,黔源电力,2.302585,标准无保留意见,2.0,4742443.93,4742841.22,-0.032872,1.0,6.076,2100,19.904,25.98,13.5844,0.036878,1.0956,7.3925,,,,,43.2125,658.0,,10.0,4.0,4.0,3176800.0,1651800.0,547600951,1500.0,1500.0
2039.0,2018,黔源电力,1.94591,标准无保留意见,2.0,3969816.99,3970182.61,-0.145568,1.0,6.076,2100,19.904,25.98,13.5844,0.037519,1.0956,0.3372,,,,,41.2472,653.0,0.0,11.0,5.0,4.0,4921500.0,2359400.0,417132500,4500.0,1500.0
2039.0,2019,黔源电力,2.197225,标准无保留意见,2.0,4458765.73,4458820.47,0.147741,1.0,6.076,2100,19.904,25.98,13.5844,0.038686,1.0956,1.3989,,,,,43.5389,679.0,0.0,11.0,6.0,4.0,6872900.0,2783600.0,361303926,1500.0,1500.0
2039.0,2020,黔源电力,1.791759,标准无保留意见,2.0,4706135.61,4706193.38,0.077864,1.0,6.076,2100,22.214,28.29,15.8932,0.051078,1.2818,1.6294,,,,,48.1594,703.0,0.0,12.0,5.0,4.0,5388100.0,2201200.0,584697605,1500.0,
2039.0,2021,黔源电力,1.098612,标准无保留意见,2.0,6437732.67,6437803.79,0.402332,1.0,6.076,2100,22.214,28.29,15.8932,0.052607,1.2818,7.037,,,,,54.547,734.0,0.0,11.0,5.0,4.0,6153700.0,2553200.0,1468364099,0.0,0.0
2039.0,2022,黔源电力,1.098612,标准无保留意见,2.0,6507362.78,6507434.68,0.020553,1.0,8.2974,2100,19.9926,28.29,15.8932,0.05244,1.2818,2.8843,,,,,53.5343,775.0,0.0,11.0,5.0,4.0,6938500.0,2616900.0,1509240689,0.0,0.0
2039.0,2023,黔源电力,1.098612,标准无保留意见,2.0,5896026.56,5896026.56,-0.074116,1.0,8.2974,2100,19.9926,28.29,15.8932,0.052543,1.2818,2.812,,,,,56.482,783.0,,10.0,4.0,4.0,6003600.0,2387700.0,695907463,,
2040.0,2005,南京港,2.397895,标准无保留意见,1.0,351351.0,1078763.4,,1.0,0.0,1100,63.38,63.38,63.3845,0.402055,62.578,0.6437,,,,,68.0537,1082.0,0.0,9.0,5.0,3.0,757000.0,353000.0,368545059,0.0,0.0
2040.0,2006,南京港,1.098612,标准无保留意见,1.0,501372.08,1204772.8,0.129295,1.0,0.0,1100,63.38,63.38,63.3845,0.402258,40.279,1.5701,,,,,68.0301,1045.0,0.0,9.0,4.0,3.0,819000.0,441000.0,599328153,0.0,0.0
2040.0,2007,南京港,1.386294,标准无保留意见,1.0,1596579.04,3424996.96,1.859846,1.0,0.0,1100,63.38,63.38,63.3845,0.401963,62.578,0.84,,,,,65.23,993.0,0.0,9.0,4.0,3.0,955300.0,525400.0,1454913959,0.0,0.0
2040.0,2008,南京港,0.693147,标准无保留意见,1.0,449380.25,917102.56,-0.730271,1.0,0.0,2120,63.38,63.38,63.3845,0.401882,62.578,,,,,,64.39,951.0,0.0,9.0,4.0,3.0,946000.0,536900.0,425297096,0.0,0.0
2040.0,2009,南京港,1.386294,标准无保留意见,1.0,1293925.99,2640665.28,1.891695,1.0,0.0,2120,63.38,63.38,63.3845,0.401938,62.578,,,,,,64.39,922.0,0.0,9.0,5.0,3.0,817800.0,498400.0,1144957295,0.0,0.0
2040.0,2010,南京港,1.098612,标准无保留意见,1.0,1154172.34,2355453.76,-0.105679,1.0,0.0,2120,63.38,63.38,63.3845,0.401958,62.578,1.7041,,,,,66.4441,902.0,0.0,9.0,5.0,3.0,971200.0,527200.0,887925467,0.0,0.0
2040.0,2011,南京港,1.098612,标准无保留意见,1.0,1283451.84,1283451.84,-0.453808,1.0,20.141,2120,34.859,55.0,63.3845,0.401962,62.578,0.2831,,0.56,,,65.2331,865.0,0.0,9.0,5.0,3.0,1170000.0,630000.0,375062068,0.0,0.0
2040.0,2012,南京港,,标准无保留意见,1.0,1278534.4,1278534.4,0.001514,1.0,20.141,2120,34.859,55.0,63.3845,0.401947,62.578,0.0548,,0.19,,,64.6348,832.0,0.0,9.0,5.0,3.0,1237600.0,666400.0,228603918,0.0,0.0
2040.0,2013,南京港,,标准无保留意见,1.0,1344919.84,1344919.84,0.057991,1.0,20.141,2120,34.859,55.0,63.3845,0.401967,74.3744,,,,,,64.92,794.0,0.0,9.0,5.0,3.0,1518000.0,708400.0,346941756,0.0,0.0
2040.0,2014,南京港,,标准无保留意见,1.0,2439050.24,2439050.24,0.818143,1.0,20.4215,2120,34.5785,55.0,62.8716,0.395674,43.817,0.28,,1.21,,,65.79,705.0,0.0,9.0,5.0,3.0,1537000.0,717000.0,1753628038,0.0,0.0
2040.0,2015,南京港,,标准无保留意见,1.0,3727419.52,3727419.52,0.530564,1.0,21.846,2120,33.154,55.0,60.2758,0.36372,34.1037,6.3559,,,,,70.1759,725.0,0.0,9.0,5.0,3.0,1658800.0,858700.0,1532939693,0.0,0.0
